url,type,purpose,area,bedroom,bath,added,price,location,location_city,source,price_pkr,area_unit,area_sqft,suspected_outlier
https://www.zameen.com/Property/gt_road_garrison_gardens_2_marla_house_in_stunning_garrison_gardens_is_available_for_sale-54689321-10566-1.html,House,For Sale,2 Marla,3.0,3.0,11 hours ago,PKR 70 Lakh,"Garrison Gardens, GT Road",Lahore,Zameen,7000000.0,Marla,544.5,False
https://www.zameen.com/Property/gt_road_garrison_gardens_garrison_gardens_house_sized_3_marla_is_available-54689323-10566-1.html,House,For Sale,3 Marla,3.0,3.0,11 hours ago,PKR 95 Lakh,"Garrison Gardens, GT Road",Lahore,Zameen,9500000.0,Marla,816.75,False
https://www.zameen.com/Property/main_canal_bank_road_al_hafeez_garden_-_phase_5_3_marla_house_for_grabs_in_main_canal_bank_road-54689319-18829-1.html,House,For Sale,3 Marla,3.0,4.0,11 hours ago,PKR 1.49 Crore,"Al Hafeez Garden - Phase 5, Main Canal Bank Road",Lahore,Zameen,14900000.0,Marla,816.75,False
https://www.zameen.com/Property/lahore_gulberg_2_bedroom_apartment_for_sale_on_installments_in_gulberg_mm_alam_road_lahore-53896125-7-1.html,Room,For Sale,5.2 Marla,2.0,3.0,12 hours ago,PKR 4.19 Crore,"Gulberg, Lahore",Lahore,Zameen,41900000.00000001,Marla,1415.7,False
https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_e_1_kanal_single_storey_grey_structure_house_available_in_dha_lahore_phase_6-54381334-1614-1.html,House,For Sale,1 Kanal,3.0,4.0,3 hours ago,PKR 6.8 Crore,"DHA Phase 6 - Block E, DHA Phase 6",Lahore,Zameen,68000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_design_3_bed_house_for_sale_in_heart_of_dha_lahore_phase_9_town-54384085-1452-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 3.1 Crore,"DHA 9 Town, DHA Defence",Lahore,Zameen,31000000.0,Marla,1361.25,False
https://www.zameen.com/Property/valencia_housing_society_valencia_-_block_c1_1_kanal_house_for_sale_in_valancia_society_block_c1_lahore-54601953-4273-1.html,House,For Sale,1 Kanal,3.0,4.0,3 hours ago,PKR 6.15 Crore,"Valencia - Block C1, Valencia Housing Society",Lahore,Zameen,61500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_latest-style_apartment_for_sale_askari_11_lahore_ground_floor_parking-54627070-15703-1.html,Apartment,For Sale,10 Marla,3.0,4.0,3 hours ago,PKR 4.25 Crore,"Askari 11 - Sector B Apartments, Askari 11",Lahore,Zameen,42500000.0,Marla,2722.5,False
https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_premium_3_bed_apartment_for_sale_in_askari_11_lahore_ground_floor_parking_secure_amp_elite_community-53852338-15703-1.html,Apartment,For Sale,10 Marla,4.0,5.0,3 hours ago,PKR 4.3 Crore,"Askari 11 - Sector B Apartments, Askari 11",Lahore,Zameen,43000000.0,Marla,2722.5,False
https://www.zameen.com/Property/askari_askari_12_outstanding_4-bed_apartment_for_sale_in_askari_12_lahore-54620778-22537-1.html,Apartment,For Sale,12 Marla,4.0,5.0,3 hours ago,PKR 4.3 Crore,"Askari 12, Askari",Lahore,Zameen,43000000.0,Marla,3267.0,False
https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city-50745516-1014-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.7 Crore,"Paragon City, Lahore",Lahore,Zameen,27000000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_22_marla_elegant_and_fully_maintained_corner_bungalow_is_available_in_the_best_block_of_dha_lahore-54405790-1447-1.html,Other,For Sale,1.1 Kanal,5.0,6.0,1 hour ago,PKR 13.5 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,135000000.0,Kanal,5989.500000000001,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_furnished_modern_bungalow_is_available_in_the_best_block_of_dha_lahore-54417478-1448-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 17.5 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,175000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_near_raya_1_kanal_bungalow_immaculate_iconic_unmissable_dha_lahore_s_best_block-54389303-1448-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 11.99 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,119900000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_23_marla_elegant_and_fully_furnished_corner_bungalow_is_available_in_the_best_block_of_dha_lahore-54405830-1447-1.html,Other,For Sale,1.2 Kanal,5.0,6.0,1 hour ago,PKR 13 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,130000000.0,Kanal,6534.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_3_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_modern_bungalow_is_available_in_the_best_block_of_dha_lahore-54417493-1454-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 10.75 Crore,"DHA Phase 3, DHA Defence",Lahore,Zameen,107500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54422739-1448-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 14.5 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,145000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54422746-1447-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 11.5 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,115000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54422770-1447-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 11.75 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,117500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_dha_view_8th_floor_10_marla_flat_is_available_in_askari_11_sector_d_at_super_hot_location-54682029-21437-1.html,Apartment,For Sale,10 Marla,3.0,3.0,13 hours ago,PKR 3.9 Crore,"Askari 11 - Sector D, Askari 11",Lahore,Zameen,39000000.0,Marla,2722.5,False
https://www.zameen.com/Property/lahore_johar_town_5_marla_brand_new_double_unit_spanish_house_for_sale_in_johar_town_near_emporium_mall_and_park-54422499-93-1.html,House,For Sale,5 Marla,5.0,6.0,13 hours ago,PKR 3.6 Crore,"Johar Town, Lahore",Lahore,Zameen,36000000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_1_kanal_semi_furnished_brand_new_house_for_sale_in_in_dha_phase_6_lahore-54663621-1613-1.html,House,For Sale,1 Kanal,5.0,5.0,13 hours ago,PKR 15.5 Crore,"DHA Phase 6 - Block D, DHA Phase 6",Lahore,Zameen,155000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_ready_to_move_one_bed_apartment_in_sector_e_bahria_town_lahore-53395153-1802-1.html,Apartment,For Sale,2.4 Marla,1.0,1.0,13 hours ago,PKR 70 Lakh,"Bahria Town - Sector E, Bahria Town",Lahore,Zameen,7000000.0,Marla,653.4,False
https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_exquisite_designer_house_for_sale_in_sector_e_of_bahria_town_lahore-53995742-1802-1.html,House,For Sale,10 Marla,5.0,6.0,14 hours ago,PKR 2.95 Crore,"Bahria Town - Sector E, Bahria Town",Lahore,Zameen,29500000.0,Marla,2722.5,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_2_kanal_brand_new_luxury_ultra-modern_design_most_beautiful_full_basement_fully_furnished_home_theater_swimming_pool_bungalow_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_dha_raya_fairways_commercial-54291864-1448-1.html,Other,For Sale,2 Kanal,5.0,7.0,12 hours ago,PKR 24.9 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,249000000.0,Kanal,10890.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_top_quality_build_luxurious_beautiful_ultra_modern_design_villa_with_basement_for_sale_in_dha_lahore_phase_7_prime_location_near_to_raya-54685996-1450-1.html,Villa,For Sale,1 Kanal,5.0,7.0,12 hours ago,PKR 7.9 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen,79000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/lahore_marghzar_officers_colony_brand_new_2_5_marla_4-bed_house_for_sale_in_prime_location_abdullah_scheme_peco_road-54674813-1047-1.html,House,For Sale,2.5 Marla,4.0,4.0,12 hours ago,PKR 1.45 Crore,"Marghzar Officers Colony, Lahore",Lahore,Zameen,14500000.0,Marla,680.625,False
https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_mini_pool_in_washroom_most_luxurious_villa_in_town-54454104-8173-1.html,Room,For Sale,5 Marla,3.0,5.0,12 hours ago,PKR 2.75 Crore,"DHA 9 Town - Block A, DHA 9 Town",Lahore,Zameen,27500000.0,Marla,1361.25,False
https://www.zameen.com/Property/gulberg_indigo_boutique_apartments_ready_to_move_furnished_1_bed_apartment_available_for_sale_in_gulberg_real_add-54639624-12837-1.html,Apartment,For Sale,2.7 Marla,1.0,1.0,12 hours ago,PKR 1.4 Crore,"Indigo Boutique Apartments, Gulberg",Lahore,Zameen,14000000.0,Marla,735.075,False
https://www.zameen.com/Property/dha_defence_dha_phase_7_dream_home_alert_10_marla_brand_new_luxury_house_available_in_dha_phase_7-54384486-1450-1.html,House,For Sale,10 Marla,4.0,5.0,3 hours ago,PKR 4.4 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen,44000000.0,Marla,2722.5,False
https://www.zameen.com/Property/dha_defence_dha_phase_8_elegant_5_bedroom_modern_design_home_for_sale_dha_phase_8-54384548-1451-1.html,Room,For Sale,10 Marla,4.0,5.0,3 hours ago,PKR 5.45 Crore,"DHA Phase 8, DHA Defence",Lahore,Zameen,54500000.0,Marla,2722.5,False
https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-50902426-1014-1.html,House,For Sale,4 Marla,3.0,4.0,3 hours ago,PKR 1.9 Crore,"Paragon City, Lahore",Lahore,Zameen,19000000.0,Marla,1089.0,False
https://www.zameen.com/Property/dha_defence_dha_9_town_brand_new_5_marla_house_for_sale_prime_location_dha_phase_9_town_lahore-53717432-1452-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.52 Crore,"DHA 9 Town, DHA Defence",Lahore,Zameen,25200000.0,Marla,1361.25,False
https://www.zameen.com/Property/valencia_housing_society_valencia_-_block_b_1_kanal_grand_house_beautiful_location-54633476-4271-1.html,House,For Sale,1 Kanal,6.0,7.0,3 hours ago,PKR 8 Crore,"Valencia - Block B, Valencia Housing Society",Lahore,Zameen,80000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_5_marla_brand_new_ultra_modern_design_house_for_sale_in_dha_9_town_top_location-54510822-8173-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.45 Crore,"DHA 9 Town - Block A, DHA 9 Town",Lahore,Zameen,24500000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_9_town_turning_vision_into_reality_professional_services_you_can_trust_house_for_sale-53699771-1452-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.65 Crore,"DHA 9 Town, DHA Defence",Lahore,Zameen,26500000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_phase_1_syed_brothers_proudly_offers_2-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54422775-1442-1.html,Other,For Sale,2 Kanal,6.0,7.0,1 hour ago,PKR 22 Crore,"DHA Phase 1, DHA Defence",Lahore,Zameen,220000000.0,Kanal,10890.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54422782-1447-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 11 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,110000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_old_bungalow_is_available_in_the_best_block_of_dha_lahore-54422786-1447-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 9.5 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,95000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_2_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_renovated_bungalow_is_available_in_the_best_block_of_dha_lahore-54422806-1444-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 9 Crore,"DHA Phase 2, DHA Defence",Lahore,Zameen,90000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_furnished_modern_bungalow_with_basement_is_available_in_the_best_block_of_dha_lahore-54422814-1448-1.html,Other,For Sale,1 Kanal,6.0,7.0,1 hour ago,PKR 22 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,220000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_syed_brothers_proudly_offers_1-kanal_elegant_bungalow_with_solar_system_is_available_in_the_best_block_of_dha_lahore-54422859-1448-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 11 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,110000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_3_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54431115-1454-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 6.5 Crore,"DHA Phase 3, DHA Defence",Lahore,Zameen,65000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54431118-1447-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 13 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,130000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_7_near_to_defence_raya_golf_course_10_marla_designer_house_most_elegant_ultra_modern_for_sale-54574551-1450-1.html,House,For Sale,10 Marla,4.0,5.0,14 hours ago,PKR 4.35 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen,43500000.0,Marla,2722.5,False
https://www.zameen.com/Property/lahore_johar_town_10_marla_pair_brand_new_luxury_house_for_sale_in_johar_town_hot_location-54499325-93-1.html,House,For Sale,10 Marla,5.0,6.0,14 hours ago,PKR 5.15 Crore,"Johar Town, Lahore",Lahore,Zameen,51500000.0,Marla,2722.5,False
https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_luxury_house_for_sale_in_wapda_town_phase_1_hot_location-54395881-4307-1.html,House,For Sale,1 Kanal,5.0,6.0,14 hours ago,PKR 6.5 Crore,"Wapda Town Phase 1, Wapda Town",Lahore,Zameen,65000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/askari_askari_11_1_kanal_4_bedroom_brig_house_available_for_sale_in_askari_11_lhr_best_location_and_near_to_park-54647054-1503-1.html,Room,For Sale,1 Kanal,4.0,5.0,14 hours ago,PKR 8.5 Crore,"Askari 11, Askari",Lahore,Zameen,85000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/lahore_gulberg_gulberg_2_kanal_house_prime_location-53435670-7-1.html,House,For Sale,2 Kanal,5.0,5.0,15 hours ago,PKR 19.5 Crore,"Gulberg, Lahore",Lahore,Zameen,195000000.0,Kanal,10890.0,False
https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_5_marla_brand_new_modern_house_for_sale-54689534-8173-1.html,House,For Sale,5 Marla,3.0,5.0,12 hours ago,PKR 2.5 Crore,"DHA 9 Town - Block A, DHA 9 Town",Lahore,Zameen,25000000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_01_kanal_fully_furnished_modern_designed_house_for_sale_phase_6_dha_lahore-54369659-1448-1.html,House,For Sale,1 Kanal,5.0,5.0,13 hours ago,PKR 9.2 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,92000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_kk_100_orignal_9_33_marla_luxury_house_for_sale_in_dha_phase_4_block-kk_lahore-54554526-17171-1.html,House,For Sale,9.3 Marla,4.0,5.0,13 hours ago,PKR 6.75 Crore,"DHA Phase 4 - Block KK, DHA Phase 4",Lahore,Zameen,67500000.0,Marla,2531.925,False
https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_brand_new_5-marla_modern_marvel_elegant_bungalow_for_sale_at_super_hot_location-53830636-8173-1.html,Other,For Sale,5 Marla,3.0,4.0,13 hours ago,PKR 2.55 Crore,"DHA 9 Town - Block A, DHA 9 Town",Lahore,Zameen,25500000.0,Marla,1361.25,False
https://www.zameen.com/Property/ferozepur_road_sun_city_housing_scheme_3_marla_modern_house_for_sale_sun_city_main_ferozepur_road_lahore-54563310-11237-1.html,House,For Sale,3 Marla,3.0,3.0,13 hours ago,PKR 80 Lakh,"Sun City Housing Scheme, Ferozepur Road",Lahore,Zameen,8000000.0,Marla,816.75,False
https://www.zameen.com/Property/dha_defence_defence_raya_luxury_2_beds_apartment_for_sale_in_defence_raya_golf_community-54516493-8172-1.html,Apartment,For Sale,7.8 Marla,2.0,3.0,3 hours ago,PKR 8.1 Crore,"Defence Raya, DHA Defence",Lahore,Zameen,81000000.0,Marla,2123.55,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_5_marla_fully_furnished_modern_design_house_for_sale_dha_lahore_phase_6-54538400-1448-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.95 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,29500000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_designer_house_for_sale_dha_phase_9_town_lahore-53742961-1452-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.48 Crore,"DHA 9 Town, DHA Defence",Lahore,Zameen,24800000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_9_town_most_elegant_5_marla_brand_new_fully_equipped_house_for_sale-54414298-1452-1.html,House,For Sale,5 Marla,3.0,4.0,3 hours ago,PKR 2.5 Crore,"DHA 9 Town, DHA Defence",Lahore,Zameen,25000000.0,Marla,1361.25,False
https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_1_block_5_marla_house_for_sale_in_paragon_city_lahore-50755431-9249-1.html,House,For Sale,5 Marla,3.0,4.0,4 hours ago,PKR 2.65 Crore,"Paragon City - Orchard 1 Block, Paragon City",Lahore,Zameen,26500000.0,Marla,1361.25,False
https://www.zameen.com/Property/lahore_paragon_city_1_kanal_house_for_sale_in_paragon_city_lahore-50644832-1014-1.html,House,For Sale,1 Kanal,6.0,6.0,4 hours ago,PKR 9.25 Crore,"Paragon City, Lahore",Lahore,Zameen,92500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/lahore_canal_garden_premium_living_with_park-facing_location-54607632-1287-1.html,Other,For Sale,1 Kanal,4.0,4.0,4 hours ago,PKR 4.4 Crore,"Canal Garden, Lahore",Lahore,Zameen,44000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_furnished_bungalow_with_cinema_pool_solar_is_available_in_the_best_block_of_dha_lahore-54441059-1448-1.html,Other,For Sale,1 Kanal,6.0,7.0,1 hour ago,PKR 23.75 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,237500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_syed_brothers_proudly_offers_23-marla_elegant_and_fully_furnished_corner_bungalow_with_pool_solar_is_available_in_the_best_block_of_dha_lahore_wateen_chowk-54441096-1447-1.html,Other,For Sale,1.2 Kanal,6.0,7.0,1 hour ago,PKR 32 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,320000000.0,Kanal,6534.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_2_syed_brothers_proudly_offers_2-kanal_elegant_and_fully_maintained_bungalow_with_basement_facing_park_is_available_in_the_best_block_of_dha_lahore-54446822-1444-1.html,Other,For Sale,2 Kanal,8.0,7.0,1 hour ago,PKR 15 Crore,"DHA Phase 2, DHA Defence",Lahore,Zameen,150000000.0,Kanal,10890.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_elegant_and_fully_furnished_super_hot_located_modern_bungalow_is_available_in_the_best_block_of_dha_lahore-54451768-1448-1.html,Other,For Sale,1 Kanal,5.0,6.0,1 hour ago,PKR 19.5 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,195000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/cantt_barki_road_12_kanal_14_marla_ultra-luxury_farmhouse_for_sale_barki_road_lahore-54455441-8147-1.html,House,For Sale,12.7 Kanal,2.0,3.0,1 hour ago,PKR 13 Crore,"Barki Road, Cantt",Lahore,Zameen,130000000.0,Kanal,69151.5,False
https://www.zameen.com/Property/tip_housing_society_tip_housing_society_-_phase_2_1_kanal_owner_build_house_with_gas_and_underground_electricity-54614998-14059-1.html,House,For Sale,18 Marla,6.0,7.0,1 hour ago,PKR 5.2 Crore,"TIP Housing Society - Phase 2, TIP Housing Society",Lahore,Zameen,52000000.0,Marla,4900.5,False
https://www.zameen.com/Property/lahore_iep_engineers_town_in_iep_engineers_town_1_kanal_house_for_sale-53907055-8425-1.html,House,For Sale,1 Kanal,7.0,6.0,1 hour ago,PKR 6.48 Crore,"IEP Engineers Town, Lahore",Lahore,Zameen,64800000.00000001,Kanal,5445.0,False
https://www.zameen.com/Property/nasheman_e_iqbal_nasheman-e-iqbal_phase_1_10_marla_double_storey_slightly_used_house_double_unit_house_available_for_sale_in_nasheman_1_lahore-54081566-4070-1.html,House,For Sale,10 Marla,4.0,6.0,1 hour ago,PKR 3.75 Crore,"Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal",Lahore,Zameen,37500000.0,Marla,2722.5,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_ultra-luxury_2_kanal_6-bed_house_pool_cinema_lift_rooftop_garden_prime_location-54614593-1448-1.html,House,For Sale,2 Kanal,6.0,7.0,15 hours ago,PKR 25 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,250000000.0,Kanal,10890.0,False
https://www.zameen.com/Property/dha_defence_dha_phase_6_designer_house_with_swimming_pool_home_theater_fully_furnished_house_very_near_all_amenities-54480287-1448-1.html,House,For Sale,1 Kanal,6.0,7.0,15 hours ago,PKR 25 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen,250000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_ultra-luxury_bungalow_for_sale_in_dha_phase_9_town_lahore-54688662-1452-1.html,Other,For Sale,5 Marla,3.0,4.0,15 hours ago,PKR 2.8 Crore,"DHA 9 Town, DHA Defence",Lahore,Zameen,28000000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_phase_7_10_marla_brand_new_ultra_modern_design_house_for_sale_in_dha_phase_7_near_carrefour-54597507-1450-1.html,House,For Sale,10 Marla,4.0,5.0,15 hours ago,PKR 4.85 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen,48500000.0,Marla,2722.5,False
https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_architectural_masterpiece_modern_luxury-54668652-1450-1.html,Other,For Sale,1 Kanal,5.0,5.0,18 hours ago,PKR 9.75 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen,97500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/lahore_central_park_housing_scheme_5_marla_corner_house_in_e_block-54564757-1013-1.html,House,For Sale,5 Marla,4.0,4.0,13 hours ago,PKR 1.95 Crore,"Central Park Housing Scheme, Lahore",Lahore,Zameen,19500000.0,Marla,1361.25,False
https://www.zameen.com/Property/lahore_al_haram_garden_5_marla_house-54646150-9212-1.html,House,For Sale,5 Marla,3.0,3.0,13 hours ago,PKR 1.25 Crore,"Al Haram Garden, Lahore",Lahore,Zameen,12500000.0,Marla,1361.25,False
https://www.zameen.com/Property/lahore_central_park_housing_scheme_10_marla_house_for_sale_central_park_housing_scheme_lahore-54662302-1013-1.html,House,For Sale,10 Marla,4.0,5.0,13 hours ago,PKR 2.45 Crore,"Central Park Housing Scheme, Lahore",Lahore,Zameen,24500000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_ultra_luxury_house_modern_design_for_sale_in_bahria_orchard-54581721-8236-1.html,House,For Sale,5 Marla,3.0,4.0,14 hours ago,PKR 2.12 Crore,"Bahria Orchard Phase 2, Bahria Orchard",Lahore,Zameen,21200000.0,Marla,1361.25,False
https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_ultra_luxury_house_modern_design_for_sale_in_bahria_orchard-54581799-8236-1.html,House,For Sale,5 Marla,3.0,4.0,14 hours ago,PKR 1.95 Crore,"Bahria Orchard Phase 2, Bahria Orchard",Lahore,Zameen,19500000.0,Marla,1361.25,False
https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_luxury_modern_design_near_park_house_for_sale_backside_of_penta_square-54569518-1447-1.html,House,For Sale,1 Kanal,5.0,6.0,3 hours ago,PKR 16.25 Crore,"DHA Phase 5, DHA Defence",Lahore,Zameen,162500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/judicial_colony_phase_1_judicial_colony_phase_1_-_block_a_1_5_kanal_double-storey_beautiful_house_ideal_location-54590180-3993-1.html,House,For Sale,1.5 Kanal,5.0,6.0,3 hours ago,PKR 8.25 Crore,"Judicial Colony Phase 1 - Block A, Judicial Colony Phase 1",Lahore,Zameen,82500000.0,Kanal,8167.5,False
https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_f_10_marla_basement_house_luxury_below_above-54619375-3097-1.html,House,For Sale,10 Marla,6.0,6.0,4 hours ago,PKR 4.5 Crore,"Bahria Town - Sector F, Bahria Town",Lahore,Zameen,45000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_like-new_luxury_house_your_dream_home_awaits-54621637-1784-1.html,House,For Sale,10 Marla,5.0,6.0,4 hours ago,PKR 4.5 Crore,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen,45000000.0,Marla,2722.5,False
