id,url,type,purpose,area,bedroom,bath,added,price,location,location_city,source
344,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_fully_furnished_full_basement_swimming_pool_plus_home_theatre_brand_new_luxury_classical_modern_design_villa_for_sale_in_dha_phase_6_top_location-53753135-1619-1.html,Villa,For Sale,1 Kanal,6,7,3 hours ago,PKR 11.75 Crore,"DHA Phase 6 - Block K, DHA Phase 6",Lahore,Zameen
345,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_y_brand_new_lavish_furnished_house_available_for_sale-53748365-1587-1.html,House,For Sale,1 Kanal,5,6,3 hours ago,PKR 9.9 Crore,"DHA Phase 3 - Block Y, DHA Phase 3",Lahore,Zameen
346,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_k_1_kanal_like_a_brand_new_luxury_modern_fully_furnished_house_with_2_servant_room_in_basement_and_10_kv_solar_installed_in_k_block_phase_5_dha_lahore-53745777-1607-1.html,Room,For Sale,1.2 Kanal,5,6,3 hours ago,PKR 9.1 Crore,"DHA Phase 5 - Block K, DHA Phase 5",Lahore,Zameen
347,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_r_one_kanal_house_and_one_kanal_lown_designed_by_famous_architect-53753632-1625-1.html,House,For Sale,2 Kanal,6,6,3 hours ago,PKR 14.75 Crore,"DHA Phase 7 - Block R, DHA Phase 7",Lahore,Zameen
348,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_f_1_kanal_brand_new_luxurious_modern_edge_bungalow_for_sale_top_location_near_to_park-53752932-1603-1.html,Other,For Sale,1 Kanal,5,6,3 hours ago,PKR 9.05 Crore,"DHA Phase 5 - Block F, DHA Phase 5",Lahore,Zameen
349,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_v_1_kanal_top_quality_build_luxurious_beautiful_modern_design_villa_with_basement_for_sale_in_dha_lahore_phase_7_prime_location-53750060-1629-1.html,Villa,For Sale,1 Kanal,5,6,3 hours ago,PKR 7.99 Crore,"DHA Phase 7 - Block V, DHA Phase 7",Lahore,Zameen
350,https://www.zameen.com/Property/dha_defence_dha_phase_7_syed_brothers_proudly_offers_1-kanal_elegant_old_bungalow_is_available_in_the_best_block_of_dha_lahore-54508057-1450-1.html,Other,For Sale,1 Kanal,5,6,1 day ago,PKR 9.5 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen
351,https://www.zameen.com/Property/dha_defence_dha_phase_7_2_kanal_fully_furnished_luxury_bungalow_for_sale_dha_phase_7_lahore-54505432-1450-1.html,Other,For Sale,2 Kanal,5,6,1 day ago,PKR 22.9 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen
352,https://www.zameen.com/Property/dha_defence_dha_phase_3_syed_brothers_proudly_offers_2-kanal_elegant_and_fully_maintained_bungalow_is_available_in_the_best_block_of_dha_lahore-54555622-1454-1.html,Other,For Sale,2 Kanal,6,7,1 day ago,PKR 16 Crore,"DHA Phase 3, DHA Defence",Lahore,Zameen
353,https://www.zameen.com/Property/dha_defence_dha_phase_4_syed_brothers_proudly_offers_1-kanal_elegant_and_fully_maintained_old_bungalow_is_available_in_the_best_block_of_dha_lahore-54539731-1446-1.html,Other,For Sale,1 Kanal,5,6,1 day ago,PKR 6.5 Crore,"DHA Phase 4, DHA Defence",Lahore,Zameen
354,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_elegant_and_fully_basement_gelleria_design_owner_built_bungalow_is_available_in_dha_lahore_fully_furnished_solar_20kv-54579748-1448-1.html,Other,For Sale,1 Kanal,6,7,1 day ago,PKR 10.75 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen
355,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_5_marla_house_for_sale_in_paragon_city_lahore-50641551-4114-1.html,House,For Sale,5 Marla,3,4,17 hours ago,PKR 2.85 Crore,"Paragon City - Woods Block, Paragon City",Lahore,Zameen
356,https://www.zameen.com/Property/al_kabir_town_phase_2_al-kabir_phase_2_-_block_a_3_marla_house_is_available_in_affordable_price_in_al-kabir_phase_2_-_block_a-54159293-11705-1.html,House,For Sale,3 Marla,4,4,17 hours ago,PKR 1.7 Crore,"Al-Kabir Phase 2 - Block A, Al-Kabir Town - Phase 2",Lahore,Zameen
357,https://www.zameen.com/Property/al_kabir_town_phase_2_al-kabir_phase_2_-_block_e_3_marla_house_in_stunning_al-kabir_phase_2_-_block_e_is_available_for_sale-54182526-13022-1.html,House,For Sale,3 Marla,4,4,17 hours ago,PKR 1.5 Crore,"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",Lahore,Zameen
358,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_hot_location_house_available_for_sale_l_block_dha_phase_6-54688484-1448-1.html,House,For Sale,1 Kanal,5,6,17 hours ago,PKR 10 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen
359,https://www.zameen.com/Property/lahore_wapda_town_1_kanal_designer_house_in_wapda_town-54660309-423-1.html,House,For Sale,1 Kanal,6,7,17 hours ago,PKR 9.6 Crore,"Wapda Town, Lahore",Lahore,Zameen
360,https://www.zameen.com/Property/dha_defence_defence_raya_furnished_3_beds_prime_location_apartment_for_sale_in_defence_raya-54516629-8172-1.html,Apartment,For Sale,12 Marla,3,4,3 hours ago,PKR 8.75 Crore,"Defence Raya, DHA Defence",Lahore,Zameen
361,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_5_marla_ideal_location_beautiful_house_for_sale_in_dha_lahore_phase_9_town-54662955-8173-1.html,House,For Sale,5 Marla,3,4,3 hours ago,PKR 2.65 Crore,"DHA 9 Town - Block A, DHA 9 Town",Lahore,Zameen
362,https://www.zameen.com/Property/dha_defence_dha_phase_6_10_marla_spanish_luxury_house_for_sale_in_dha_phase_6_lahore-54064167-1448-1.html,House,For Sale,10 Marla,4,5,4 hours ago,PKR 5.5 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen
363,https://www.zameen.com/Property/lahore_cavalry_extension_house_for_sale_in_cavalry_extension-54466384-15484-1.html,House,For Sale,5 Marla,4,5,4 hours ago,PKR 2.6 Crore,"Cavalry Extension, Lahore",Lahore,Zameen
364,https://www.zameen.com/Property/dha_defence_dha_phase_6_2_kanal_victorian_palace_available_for_sale_in_the_heart_of_dha-54153873-1448-1.html,Other,For Sale,2 Kanal,6,7,4 hours ago,PKR 27 Crore,"DHA Phase 6, DHA Defence",Lahore,Zameen
365,https://www.zameen.com/Property/dha_defence_dha_phase_7_100_percent_original_ad_near_mcdonald_s_and_masjid_one_kanal_brand_new_modern_ultra_luxury_supreme_location_house_in_dha_lahore-53941319-1450-1.html,House,For Sale,1 Kanal,5,6,4 hours ago,PKR 7.55 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen
366,https://www.zameen.com/Property/dha_defence_dha_phase_8_1_kanal_ultra_modern_super_luxury_stylish_bungalow_for_sale_near_commercial_reasonable_deal-54280978-1451-1.html,Other,For Sale,1 Kanal,5,6,4 hours ago,PKR 9 Crore,"DHA Phase 8, DHA Defence",Lahore,Zameen
367,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_n_1_kanal_brand_new_beautiful_modern_designer_bungalow_for_sale_in_dha_phase_6_lahore_best_location-53753148-1622-1.html,Other,For Sale,1 Kanal,5,6,3 hours ago,PKR 8.35 Crore,"DHA Phase 6 - Block N, DHA Phase 6",Lahore,Zameen
368,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_1_kanal_brand_new_unique_design_bungalow_for_sale_in_dha_phase_6_ideal_location-53752983-1612-1.html,Other,For Sale,1 Kanal,5,6,3 hours ago,PKR 8.99 Crore,"DHA Phase 6 - Block C, DHA Phase 6",Lahore,Zameen
369,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_l_top_of_line_brand_new_luxury_modern_design_bungalow_for_sale_in_dha_phase_5_best_location-53752910-1608-1.html,Other,For Sale,1 Kanal,5,6,3 hours ago,PKR 8.9 Crore,"DHA Phase 5 - Block L, DHA Phase 5",Lahore,Zameen
370,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_g_brand_new_house_with_amazing_price_owner_needy-53748470-1604-1.html,House,For Sale,1 Kanal,5,6,3 hours ago,PKR 8.35 Crore,"DHA Phase 5 - Block G, DHA Phase 5",Lahore,Zameen
371,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_h_2_kanal_like_a_brand_new_house_with_amazing_price_owner_needy-53748388-1605-1.html,House,For Sale,2 Kanal,6,6,3 hours ago,PKR 25.75 Crore,"DHA Phase 5 - Block H, DHA Phase 5",Lahore,Zameen
372,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_100_original_deal_dha_phase_7_1_kanal_brand_new_ultramodern_luxury_bungalow_architect_mazhar_munir_holizin_home_furniture_top_notch_construction_imported_tiles_architect_world_mona_lisa_hot_location_near_park_mosque-53353133-1626-1.html,Other,For Sale,1 Kanal,5,6,3 hours ago,PKR 7.19 Crore,"DHA Phase 7 - Block S, DHA Phase 7",Lahore,Zameen
373,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_12_marla_4_bed_flat_for_sale_in_askari_11_lahore-47688445-15703-1.html,Flat,For Sale,12 Marla,4,4,3 hours ago,PKR 3.3 Crore,"Askari 11 - Sector B Apartments, Askari 11",Lahore,Zameen
374,https://www.zameen.com/Property/dha_defence_dha_phase_7_spanish_design_1_kanal_solid_bungalow_situated_at_most_prime_location_dha_lahore_phase_7_reasonable_deal-54552403-1450-1.html,Other,For Sale,1 Kanal,4,5,3 hours ago,PKR 9.35 Crore,"DHA Phase 7, DHA Defence",Lahore,Zameen
375,https://www.zameen.com/Property/dha_defence_dha_phase_6_for_sale_spacious_1_000_sq_yd_two-unit_bungalow_dha_phase_6_karachi-54582936-1483-1.html,Other,For Sale,"1,000 Sq. Yd.",6,6,2 hours ago,PKR 28 Crore,"DHA Phase 6, DHA Defence",Karachi,Zameen
376,https://www.zameen.com/Property/dha_defence_dha_phase_8_luxurious_666_sq_yd_elite_mansion_private_pool_cinema_dha_karachi-54053967-1485-1.html,Other,For Sale,666 Sq. Yd.,6,6,2 hours ago,PKR 44 Crore,"DHA Phase 8, DHA Defence",Karachi,Zameen
377,https://www.zameen.com/Property/dha_defence_dha_phase_8_top_of_the_line_luxury_mansion_d-cutting_dha_phase_8-54060464-1485-1.html,Other,For Sale,500 Sq. Yd.,6,6,2 hours ago,PKR 27.5 Crore,"DHA Phase 8, DHA Defence",Karachi,Zameen
378,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_zone_a_ultraluxe_signature_living_fully_furnished_666_sq_yd_designer_estate_for_sale_in_dha_phase_8-54336582-6677-1.html,Other,For Sale,666 Sq. Yd.,5,6,2 hours ago,PKR 40 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",Karachi,Zameen
379,https://www.zameen.com/Property/dha_phase_6_ittehad_commercial_area_furnished_3-bedroom_luxury_apartment_for_sale-54487235-6673-1.html,Room,For Sale,167 Sq. Yd.,3,3,2 hours ago,PKR 4.25 Crore,"Ittehad Commercial Area, DHA Phase 6",Karachi,Zameen
380,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_brand_new_appartment_available_for_sale_in_callachi_society-54397470-12954-1.html,Other,For Sale,128 Sq. Yd.,2,3,2 hours ago,PKR 2.5 Crore,"Callachi Cooperative Housing Society, Gulshan-e-Iqbal - Block 10-A",Karachi,Zameen
381,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_5_portion_for_sale_brand_new_prime_location_at_gulshan-e-iqbal_block_5-54023663-6866-1.html,Other,For Sale,240 Sq. Yd.,3,4,4 hours ago,PKR 3.5 Crore,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",Karachi,Zameen
382,https://www.zameen.com/Property/jamshed_town_azam_basti_a_prime_location_house_of_70_square_yards-54619502-6918-1.html,House,For Sale,70 Sq. Yd.,3,3,4 hours ago,PKR 1.5 Crore,"Azam Basti, Jamshed Town",Karachi,Zameen
383,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_2_prime_location_west_open_just_like_new_semi_furnished_house_g_1-53312816-6825-1.html,House,For Sale,260 Sq. Yd.,6,6,4 hours ago,PKR 6 Crore,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",Karachi,Zameen
384,https://www.zameen.com/Property/surjani_town_sector_5_surjani_town_-_sector_5d_change_your_address_to_prime_location_surjani_town_-_sector_5d_karachi_for_a_reasonable_price_of_rs_10500000-54604853-8976-1.html,Other,For Sale,80 Sq. Yd.,5,3,4 hours ago,PKR 1.05 Crore,"Surjani Town - Sector 5D, Surjani Town - Sector 5",Karachi,Zameen
385,https://www.zameen.com/Property/dha_defence_dha_phase_6_luxury_fully_renovated_1_000_sq_yd_bungalow_for_sale_in_dha_phase_6_karachi-49606279-1483-1.html,Other,For Sale,"1,000 Sq. Yd.",6,6,1 hour ago,PKR 29.5 Crore,"DHA Phase 6, DHA Defence",Karachi,Zameen
386,https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_exquisite_3_200_sq_ft_sea-facing_4-bedroom_apartment_for_sale-50164209-8503-1.html,Room,For Sale,356 Sq. Yd.,4,4,1 hour ago,PKR 8.5 Crore,"Emaar Crescent Bay, DHA Phase 8",Karachi,Zameen
387,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_13_d-1_well_maintained_240_sq_yard_house_sale_gulshan_e_iqbal_karachi_sindh-54683647-6875-1.html,House,For Sale,240 Sq. Yd.,8,7,21 minutes ago,PKR 6.65 Crore,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",Karachi,Zameen
388,https://www.zameen.com/Property/jamshed_town_karachi_administration_employees_society_chance_to_avail_3_bedrooms_flat_with_roof_in_this_price_with_lift_and_parking-54687604-750-1.html,Room,For Sale,139 Sq. Yd.,3,3,54 minutes ago,PKR 2.25 Crore,"Karachi Administration Employees Society, Jamshed Town",Karachi,Zameen
389,https://www.zameen.com/Property/jamshed_town_karachi_administration_employees_society_chance_to_avail_3_bedrooms_flat_with_roof_in_this_price_with_lift_and_parking-54687605-750-1.html,Room,For Sale,139 Sq. Yd.,3,3,55 minutes ago,PKR 2.25 Crore,"Karachi Administration Employees Society, Jamshed Town",Karachi,Zameen
390,https://www.zameen.com/Property/emaar_crescent_bay_emaar_coral_towers_luxury_apartment_for_sale-53927899-10721-1.html,Apartment,For Sale,289 Sq. Yd.,4,6,1 hour ago,PKR 8.1 Crore,"Emaar Coral Towers, Emaar Crescent Bay",Karachi,Zameen
391,https://www.zameen.com/Property/emaar_crescent_bay_emaar_reef_towers_luxury_apartment_is_available_for_sale-54507608-10720-1.html,Apartment,For Sale,289 Sq. Yd.,4,6,1 hour ago,PKR 12.8 Crore,"Emaar Reef Towers, Emaar Crescent Bay",Karachi,Zameen
392,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_1_300_square_yards_house_for_sale_one_unit_ground_plus_2-54496028-6823-1.html,House,For Sale,300 Sq. Yd.,7,6,51 minutes ago,PKR 5.7 Crore,"Gulistan-e-Jauhar - Block 1, Gulistan-e-Jauhar",Karachi,Zameen
393,https://www.zameen.com/Property/karachi_shaheed_millat_road_apartment_for_sale_at_main_shaheed_e_millat-52959764-413-1.html,Apartment,For Sale,189 Sq. Yd.,3,3,1 hour ago,PKR 3.1 Crore,"Shaheed Millat Road, Karachi",Karachi,Zameen
394,https://www.zameen.com/Property/karachi_khalid_bin_walid_road_brand_new_3_bed_dd_for_sale_prime_location_of_khalid_bin_waleed_road-52614671-253-1.html,Other,For Sale,178 Sq. Yd.,3,3,1 hour ago,PKR 3.75 Crore,"Khalid Bin Walid Road, Karachi",Karachi,Zameen
395,https://www.zameen.com/Property/pechs_pechs_block_6_brand_new_apartment_for_sale_at_pechs_block_6_opposite_to_ferozabad_police_station-51937251-6935-1.html,Apartment,For Sale,200 Sq. Yd.,3,3,1 hour ago,PKR 4.75 Crore,"PECHS Block 6, PECHS",Karachi,Zameen
396,https://www.zameen.com/Property/pechs_pechs_block_2_portion_for_sale_in_pechs_block_2_near_allama_iqbal_road_standard_chartered_bank-53742383-6933-1.html,Other,For Sale,400 Sq. Yd.,4,4,1 hour ago,PKR 5.5 Crore,"PECHS Block 2, PECHS",Karachi,Zameen
397,https://www.zameen.com/Property/karachi_shaheed_millat_road_apartment_for_sale_at_main_shaheed-e-millat_road_near_zeytin_restaurant_pechs_block_3-54220662-413-1.html,Apartment,For Sale,189 Sq. Yd.,3,3,1 hour ago,PKR 4.1 Crore,"Shaheed Millat Road, Karachi",Karachi,Zameen
398,https://www.zameen.com/Property/karachi_shaheed_millat_road_premium_apartment_with_extra_terrace_for_sale_at_shaheed-e-millat_road_karachi-54359344-413-1.html,Apartment,For Sale,133 Sq. Yd.,2,2,1 hour ago,PKR 4 Crore,"Shaheed Millat Road, Karachi",Karachi,Zameen
399,https://www.zameen.com/Property/karachi_jamshed_road_luxury_renovated_apartment_for_sale_jamshed_road_no_3_near_parda_park-54353189-244-1.html,Apartment,For Sale,133 Sq. Yd.,2,3,1 hour ago,PKR 2.5 Crore,"Jamshed Road, Karachi",Karachi,Zameen
400,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_zone_a_brand_new_1_000_sq_yd_ultra-luxury_bungalow_for_sale_khayaban-e-qasim_dha_phase_8_zone_a_karachi-54620267-6677-1.html,Other,For Sale,"1,000 Sq. Yd.",6,6,2 hours ago,PKR 44 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",Karachi,Zameen
401,https://www.zameen.com/Property/dha_defence_dha_phase_7_for_sale_brand_new_500_sq_yd_luxury_bungalow_dha_phase_7_karachi-54644703-1484-1.html,Other,For Sale,500 Sq. Yd.,6,7,2 hours ago,PKR 23 Crore,"DHA Phase 7, DHA Defence",Karachi,Zameen
402,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_zone_a_ultra-luxury_5-bed_bungalow_for_sale_dha_phase_8_khayaban-e-arafat_basement_theater_garden-54677878-6677-1.html,Other,For Sale,500 Sq. Yd.,5,6,2 hours ago,PKR 26 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",Karachi,Zameen
403,https://www.zameen.com/Property/dha_defence_dha_phase_8_500_yards_brand_new_bungalow_with_pool_semi_furnished_available_for_sale-54646343-1485-1.html,Other,For Sale,500 Sq. Yd.,5,5,5 hours ago,PKR 19.5 Crore,"DHA Phase 8, DHA Defence",Karachi,Zameen
404,https://www.zameen.com/Property/clifton_clifton_-_block_9_5_sky_tower_by_sawera_3_bed_dd_with_private_pool_apartments_on_booking_at_main_clifton_block_9_a_project_by_ok_estate_builders-52383019-1671-1.html,Apartment,For Sale,247 Sq. Yd.,3,4,5 hours ago,PKR 6.2 Crore,"Clifton - Block 9, Clifton",Karachi,Zameen
405,https://www.zameen.com/Property/north_karachi_sector_5_c_north_karachi_-_sector_5-c_1_get_a_prime_location_80_square_yards_house_for_sale_in_north_karachi_-_sector_5-c_1-54531436-7155-1.html,House,For Sale,80 Sq. Yd.,4,5,4 hours ago,PKR 1.95 Crore,"North Karachi - Sector 5-C/1, North Karachi - Sector 5-C",Karachi,Zameen
406,https://www.zameen.com/Property/north_karachi_sector_5_c_north_karachi_-_sector_5-c_1_get_a_prime_location_80_square_yards_house_for_sale_in_north_karachi_-_sector_5-c_1-54313488-7155-1.html,House,For Sale,80 Sq. Yd.,4,5,4 hours ago,PKR 1.95 Crore,"North Karachi - Sector 5-C/1, North Karachi - Sector 5-C",Karachi,Zameen
407,https://www.zameen.com/Property/north_karachi_sector_5_c_north_karachi_-_sector_5-c_4_gorgeous_80_square_yards_house_for_sale_available_in_north_karachi_-_sector_5-c_4-54313489-7158-1.html,House,For Sale,80 Sq. Yd.,4,4,4 hours ago,PKR 1.9 Crore,"North Karachi - Sector 5-C/4, North Karachi - Sector 5-C",Karachi,Zameen
408,https://www.zameen.com/Property/north_karachi_sector_5_c_north_karachi_-_sector_5-c_1_get_a_prime_location_80_square_yards_house_for_sale_in_north_karachi_-_sector_5-c_1-54313490-7155-1.html,House,For Sale,80 Sq. Yd.,4,5,4 hours ago,PKR 1.9 Crore,"North Karachi - Sector 5-C/1, North Karachi - Sector 5-C",Karachi,Zameen
409,https://www.zameen.com/Property/surjani_town_sector_5_surjani_town_-_sector_5d_prime_location_surjani_town_-_sector_5d_house_for_sale_sized_80_square_yards-54319962-8976-1.html,House,For Sale,80 Sq. Yd.,5,3,4 hours ago,PKR 1 Crore,"Surjani Town - Sector 5D, Surjani Town - Sector 5",Karachi,Zameen
410,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_for_sale_spacious_3-bedroom_apartment_bukhari_commercial_dha_phase_6_karachi-52645538-6674-1.html,Room,For Sale,139 Sq. Yd.,3,3,1 hour ago,PKR 2.5 Crore,"Bukhari Commercial Area, DHA Phase 6",Karachi,Zameen
411,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_zone_a_luxury_500_sq_yd_renovated_bungalow_with_solar_system_for_sale_in_dha_phase_8_karachi-52655205-6677-1.html,Other,For Sale,500 Sq. Yd.,6,6,1 hour ago,PKR 16 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",Karachi,Zameen
412,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan-e-iqbal_own_a_flat_in_1450_square_feet_karachi-53653304-233-1.html,Flat,For Sale,161 Sq. Yd.,3,3,2 hours ago,PKR 2.6 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,Zameen
413,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan-e-iqbal_portion_for_sale-54500870-233-1.html,Other,For Sale,280 Sq. Yd.,4,4,2 hours ago,PKR 3.8 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,Zameen
414,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan-e-iqbal_portion_for_sale-54501455-233-1.html,Other,For Sale,240 Sq. Yd.,3,3,2 hours ago,PKR 3.8 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,Zameen
415,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_for_sale_three_bed_with_parking-54538325-6674-1.html,Flat,For Sale,189 Sq. Yd.,3,3,2 hours ago,PKR 4.5 Crore,"Bukhari Commercial Area, DHA Phase 6",Karachi,Zameen
416,https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_renovated_3_bed_dd_apartment_for_sale_in_big_nishat_commercial_dha_phase_6-54574396-1483-1.html,Apartment,For Sale,128 Sq. Yd.,3,3,2 hours ago,PKR 3.2 Crore,"DHA Phase 6, DHA Defence",Karachi,Zameen
417,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_17_flat_available_for_sale-54344400-6841-1.html,Flat,For Sale,124 Sq. Yd.,3,3,1 hour ago,PKR 78 Lakh,"Gulistan-e-Jauhar - Block 17, Gulistan-e-Jauhar",Karachi,Zameen
418,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_3-a_400_square_yards_double_storey_house_for_sale_block_3a_gulistan-e-jauhar-53784072-6827-1.html,House,For Sale,400 Sq. Yd.,6,6,1 hour ago,PKR 8.5 Crore,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",Karachi,Zameen
419,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_3-a_kings_palm_residency_2_bed_drawing_dining_apartment_for_sale_block_3a_jauhar-49930885-6827-1.html,Apartment,For Sale,144 Sq. Yd.,2,2,1 hour ago,PKR 1.62 Crore,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",Karachi,Zameen
420,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_3-a_shaes_residency_3_bed_drawing_dining_apartment_available_on_sale_block_3a_jauhar-49096443-6827-1.html,Apartment,For Sale,178 Sq. Yd.,3,3,1 hour ago,PKR 2.7 Crore,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",Karachi,Zameen
421,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_4_shaes_apartment_2_bed_drawing_dining_block_4_gulistan-e-jauhar-54268511-6828-1.html,Apartment,For Sale,111 Sq. Yd.,2,2,1 hour ago,PKR 1.2 Crore,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",Karachi,Zameen
422,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_16-a_gold_line_residency_2_bed_drawing_dining_appartment_for_sale_block_16a_gulistan-e-jauhar-54512958-8889-1.html,Other,For Sale,122 Sq. Yd.,2,2,1 hour ago,PKR 1.65 Crore,"Gulistan-e-Jauhar - Block 16-A, Gulistan-e-Jauhar",Karachi,Zameen
423,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_4_crown_garden_3_bed_drawing_dining_apartment_for_sale_block_4_gulistan-e-jauhar-54663734-6828-1.html,Apartment,For Sale,164 Sq. Yd.,3,3,1 hour ago,PKR 1.15 Crore,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",Karachi,Zameen
424,https://www.zameen.com/Property/karachi_scheme_33_2160_square_feet_lower_portion_in_scheme_33_best_option-49069308-495-1.html,Lower Portion,For Sale,240 Sq. Yd.,3,4,2 hours ago,PKR 1.5 Crore,"Scheme 33, Karachi",Karachi,Zameen
425,https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_350_sq_yd_boulevard_category_luxury_villa_for_sale_precinct-35_sports_city_bahria_town_karachi_near_rafi_cricket_stadium_4_bedrooms_drawing_dining_closed_italian_kitchen_tv_lounge_100_sq_yd_backyard_lawn_15_min_drive_from_main_gate-54690200-10061-1.html,Room,For Sale,350 Sq. Yd.,4,4,11 hours ago,PKR 2.05 Crore,"Bahria Sports City, Bahria Town Karachi",Karachi,Zameen
426,https://www.zameen.com/Property/dha_phase_8_emaar_the_views_1850_square_feet_flat_in_emaar_the_views_best_option-54503163-17808-1.html,Flat,For Sale,206 Sq. Yd.,2,3,12 hours ago,PKR 7.75 Crore,"Emaar The Views, DHA Phase 8",Karachi,Zameen
427,https://www.zameen.com/Property/dha_phase_8_emaar_the_views_chance_deal_brand_new_3_bed_sea_facing_apartment_available_for_sale_the_views-54484658-17808-1.html,Apartment,For Sale,289 Sq. Yd.,3,5,13 hours ago,PKR 13.26 Crore,"Emaar The Views, DHA Phase 8",Karachi,Zameen
428,https://www.zameen.com/Property/dha_defence_dha_phase_8_bungalow_for_sale_500_square_yards_in_dha_phase_8-54686530-1485-1.html,Other,For Sale,500 Sq. Yd.,5,6,15 hours ago,PKR 24 Crore,"DHA Phase 8, DHA Defence",Karachi,Zameen
429,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_6_272_sq_yd_villa_for_sale_precinct-6_btk_a_construction_4_or_5_beds_drawing_dining_lounge_modern_kitchen_greasy_kitchen_just_5_mins_drive_from_main_gate_near_park_mosque_beacon_house_school_midway_commercial_bahria_heights-54687696-10014-1.html,House,For Sale,272 Sq. Yd.,5,5,1 day ago,PKR 2.85 Crore,"Bahria Town - Precinct 6, Bahria Town Karachi",Karachi,Zameen
430,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_-_quaid_villas_get_in_touch_now_to_buy_a_prime_location_house_in_bahria_town_-_quaid_villas_karachi-54688388-10011-1.html,House,For Sale,200 Sq. Yd.,3,3,4 hours ago,PKR 2.8 Crore,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",Karachi,Zameen
